subjId,Job_title_Coded,received_training_from_cadre,ebps_received_training_from_cadre,primary_intervention,secondary_intervention,tertiary_intervention,ebp_count,ebP_name,ebP_rename,ebP_abbrev,pct_correct,pct_fidelity,cadre_trained_ebp,intervention_no,intervention_1,intervention_2,intervention_3,intervention_extra,filter_$,cadre_train,cadre_train_yes,filter_$3,pct_fid_reflect,pct_fid_reflect_sqrt,pct_fid_reflect_lg,above_85_fid,pct_fid_3,above_80_fid,ebpP2,district,Job_title_Coded_S,received_training_from_cadre_S,ebps_received_training_from_cadre_S,primary_intervention_S,secondary_intervention_S,tertiary_intervention_S,survey,status,selpa_final,district_final,district_size,gender,ethnicity,race,age,selpa_code,Job_title_code,Setting,Role_Coded,Role,Job_Title,Credential,Edu_level,selpa_level,district_level,school_level,SELPA_List_original,EBP_know,exp_ASD,SELPA_List,selpa_list_code
CAP2381,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Modeling (MD),Picture Exchange Communication System (PECS),3,Modeling,Modeling,MD,50,100,0,2, ,2, , ,0,1,0,1,1,1.732050808,0.301029996,1,3,1,R_xooV54KVD9CY3Ml,R_pi3DXaH70xJ8Tn3,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Modeling (MD),Picture Exchange Communication System (PECS),ebpP2,Eligible,Napa County SELPA,Napa Valley Unified,16750,Female,No,White,25 - 34,31,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,K - 3rd (Elementary School),Napa County SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,Napa County SELPA,33
CAP2381,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Modeling (MD),Picture Exchange Communication System (PECS),3,Functional Behavior Assessment,Functional Behavior Assessment,FBA,25,100,0,1,1, , , ,1,1,0,1,1,1.732050808,0.301029996,1,3,1,R_xooV54KVD9CY3Ml,R_pi3DXaH70xJ8Tn3,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Modeling (MD),Picture Exchange Communication System (PECS),ebpP2,Eligible,Napa County SELPA,Napa Valley Unified,16750,Female,No,White,25 - 34,31,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,K - 3rd (Elementary School),Napa County SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,Napa County SELPA,33
CAP2381,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Modeling (MD),Picture Exchange Communication System (PECS),3,PECS,PECS,PECS,33.33333333,100,0,3, , ,3, ,0,1,0,1,1,1.732050808,0.301029996,1,3,1,R_xooV54KVD9CY3Ml,R_pi3DXaH70xJ8Tn3,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Modeling (MD),Picture Exchange Communication System (PECS),ebpP2,Eligible,Napa County SELPA,Napa Valley Unified,16750,Female,No,White,25 - 34,31,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,K - 3rd (Elementary School),Napa County SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,Napa County SELPA,33
CAP2397,Special Education Teacher (serving on a single school site),No, ,Antecedent Based Intervention (ABI),Visual Supports (VS),Reinforcement (R+),3,Visual Supports,Visual Supports,VS,60,87.5,0,2, ,2, , ,0,1,0,1,13.5,3.937003937,1.161368002,1,2,1,R_2Uf4Cb6cpO1VOeS,R_aYjmSyKUMVLtF7z,Special Education Teacher (serving on a single school site),No, ,Antecedent Based Intervention (ABI),Visual Supports (VS),Reinforcement (R+),ebpP2,Eligible,San Diego South County SELPA,Chula Vista Elementary,23412,Female,No,White,35 - 44,47,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,4 - 6th (Elementary School), ,Moderate knowledge,Extensive hands-on experience working with students with autism,South County (San Diego) SELPA,62
CAP2397,Special Education Teacher (serving on a single school site),No, ,Antecedent Based Intervention (ABI),Visual Supports (VS),Reinforcement (R+),3,ABI,Antecedent Based Intervention,ABI,100,78.94736842,0,1,1, , , ,1,1,0,1,22.05263158,4.904348232,1.36272051,0,1,0,R_2Uf4Cb6cpO1VOeS,R_aYjmSyKUMVLtF7z,Special Education Teacher (serving on a single school site),No, ,Antecedent Based Intervention (ABI),Visual Supports (VS),Reinforcement (R+),ebpP2,Eligible,San Diego South County SELPA,Chula Vista Elementary,23412,Female,No,White,35 - 44,47,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,4 - 6th (Elementary School), ,Moderate knowledge,Extensive hands-on experience working with students with autism,South County (San Diego) SELPA,62
CAP2397,Special Education Teacher (serving on a single school site),No, ,Antecedent Based Intervention (ABI),Visual Supports (VS),Reinforcement (R+),3,Reinforcement,Reinforcement,R,100,100,0,3, , ,3, ,0,1,0,1,1,1.732050808,0.301029996,1,3,1,R_2Uf4Cb6cpO1VOeS,R_aYjmSyKUMVLtF7z,Special Education Teacher (serving on a single school site),No, ,Antecedent Based Intervention (ABI),Visual Supports (VS),Reinforcement (R+),ebpP2,Eligible,San Diego South County SELPA,Chula Vista Elementary,23412,Female,No,White,35 - 44,47,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,4 - 6th (Elementary School), ,Moderate knowledge,Extensive hands-on experience working with students with autism,South County (San Diego) SELPA,62
CAP2436,Special Education Teacher (serving on a single school site),Yes,"Social Narratives,Social Skills Training",Reinforcement (R+),Visual Supports (VS),Antecedent Based Intervention (ABI),4,Visual Supports,Visual Supports,VS,60,93.75,0,2, ,2, , ,0,3,1,1,7.25,3.041381265,0.916453949,1,2,1,R_PRK3SRumJH9QllD,R_2R9C34JWjwrohH2,Special Education Teacher (serving on a single school site),Yes,"Social Narratives,Social Skills Training",Reinforcement (R+),Visual Supports (VS),Antecedent Based Intervention (ABI),ebpP2,Eligible,Santa Clarita Valley SELPA, , ,Female,No,White,25 - 34,58,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,Masters,District,at one individual school site,K - 3rd (Elementary School),Santa Clarita Valley SELPA,Moderate knowledge,Moderate experience,Santa Clarita Valley SELPA,58
CAP2436,Special Education Teacher (serving on a single school site),Yes,"Social Narratives,Social Skills Training",Reinforcement (R+),Visual Supports (VS),Antecedent Based Intervention (ABI),4,ABI,Antecedent Based Intervention,ABI,100,94.73684211,0,3, , ,3, ,0,3,1,1,6.263157895,2.874570906,0.861125485,1,2,1,R_PRK3SRumJH9QllD,R_2R9C34JWjwrohH2,Special Education Teacher (serving on a single school site),Yes,"Social Narratives,Social Skills Training",Reinforcement (R+),Visual Supports (VS),Antecedent Based Intervention (ABI),ebpP2,Eligible,Santa Clarita Valley SELPA, , ,Female,No,White,25 - 34,58,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,Masters,District,at one individual school site,K - 3rd (Elementary School),Santa Clarita Valley SELPA,Moderate knowledge,Moderate experience,Santa Clarita Valley SELPA,58
CAP2436,Special Education Teacher (serving on a single school site),Yes,"Social Narratives,Social Skills Training",Reinforcement (R+),Visual Supports (VS),Antecedent Based Intervention (ABI),4,Reinforcement,Reinforcement,R,50,100,0,1,1, , , ,1,3,1,1,1,1.732050808,0.301029996,1,3,1,R_PRK3SRumJH9QllD,R_2R9C34JWjwrohH2,Special Education Teacher (serving on a single school site),Yes,"Social Narratives,Social Skills Training",Reinforcement (R+),Visual Supports (VS),Antecedent Based Intervention (ABI),ebpP2,Eligible,Santa Clarita Valley SELPA, , ,Female,No,White,25 - 34,58,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,Masters,District,at one individual school site,K - 3rd (Elementary School),Santa Clarita Valley SELPA,Moderate knowledge,Moderate experience,Santa Clarita Valley SELPA,58
CAP2436,Special Education Teacher (serving on a single school site),Yes,"Social Narratives,Social Skills Training",Reinforcement (R+),Visual Supports (VS),Antecedent Based Intervention (ABI),4,SN,Social Narratives,SN,25,100,1,4, , , ,4,0,3,1,0,1,1.732050808,0.301029996,1,3,1,R_PRK3SRumJH9QllD,R_2R9C34JWjwrohH2,Special Education Teacher (serving on a single school site),Yes,"Social Narratives,Social Skills Training",Reinforcement (R+),Visual Supports (VS),Antecedent Based Intervention (ABI),ebpP2,Eligible,Santa Clarita Valley SELPA, , ,Female,No,White,25 - 34,58,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,Masters,District,at one individual school site,K - 3rd (Elementary School),Santa Clarita Valley SELPA,Moderate knowledge,Moderate experience,Santa Clarita Valley SELPA,58
CAP2439,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Social Skills Training (SST),Visual Supports (VS),3,Visual Supports,Visual Supports,VS,60,100,0,3, , ,3, ,0,1,0,1,1,1.732050808,0.301029996,1,3,1,R_11jPwjDV3yZJwpk,R_1oFucoUbKai5gJ6,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Social Skills Training (SST),Visual Supports (VS),ebpP2,Eligible,Santa Clarita Valley SELPA, , ,Female,No,White,65 - 74,58,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Early Childhood Special Education Credential,Education Specialist Credential - Special Education Mild Moderate,Other",Masters,District,at one individual school site,"Preschool/Pre K,K - 3rd (Elementary School),4 - 6th (Elementary School)",Santa Clarita Valley SELPA,Some knowledge,Moderate experience,Santa Clarita Valley SELPA,58
CAP2439,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Social Skills Training (SST),Visual Supports (VS),3,Reinforcement,Reinforcement,R,50,100,0,1,1, , , ,1,1,0,1,1,1.732050808,0.301029996,1,3,1,R_11jPwjDV3yZJwpk,R_1oFucoUbKai5gJ6,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Social Skills Training (SST),Visual Supports (VS),ebpP2,Eligible,Santa Clarita Valley SELPA, , ,Female,No,White,65 - 74,58,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Early Childhood Special Education Credential,Education Specialist Credential - Special Education Mild Moderate,Other",Masters,District,at one individual school site,"Preschool/Pre K,K - 3rd (Elementary School),4 - 6th (Elementary School)",Santa Clarita Valley SELPA,Some knowledge,Moderate experience,Santa Clarita Valley SELPA,58
CAP2439,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Social Skills Training (SST),Visual Supports (VS),3,Social Skills Training,Social Skills Training,SST,25,100,0,2, ,2, , ,0,1,0,1,1,1.732050808,0.301029996,1,3,1,R_11jPwjDV3yZJwpk,R_1oFucoUbKai5gJ6,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Social Skills Training (SST),Visual Supports (VS),ebpP2,Eligible,Santa Clarita Valley SELPA, , ,Female,No,White,65 - 74,58,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Early Childhood Special Education Credential,Education Specialist Credential - Special Education Mild Moderate,Other",Masters,District,at one individual school site,"Preschool/Pre K,K - 3rd (Elementary School),4 - 6th (Elementary School)",Santa Clarita Valley SELPA,Some knowledge,Moderate experience,Santa Clarita Valley SELPA,58
CAP2452,Special Education Teacher (serving on a single school site),Yes,Antecedent Based Interventions,Antecedent Based Intervention (ABI),Reinforcement (R+),Visual Supports (VS),3,Visual Supports,Visual Supports,VS,60,90,0,3, , ,3, ,0,3,1,1,11,3.605551275,1.079181246,1,2,1,R_43f5JfIujKADW1P,R_3GkzceecO0ohL2I,Special Education Teacher (serving on a single school site),Yes,Antecedent Based Interventions,Antecedent Based Intervention (ABI),Reinforcement (R+),Visual Supports (VS),ebpP2,Eligible,Mission Valley SELPA, , ,Female,No,White,45 - 54,28,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,BA,District,at one individual school site,Middle School, ,Extensive knowledge,Extensive hands-on experience working with students with autism,Mission Valley SELPA,30
CAP2452,Special Education Teacher (serving on a single school site),Yes,Antecedent Based Interventions,Antecedent Based Intervention (ABI),Reinforcement (R+),Visual Supports (VS),3,ABI,Antecedent Based Intervention,ABI,100,84.21052632,1,1,1, , , ,1,3,1,1,16.78947368,4.334682651,1.250163099,0,1,1,R_43f5JfIujKADW1P,R_3GkzceecO0ohL2I,Special Education Teacher (serving on a single school site),Yes,Antecedent Based Interventions,Antecedent Based Intervention (ABI),Reinforcement (R+),Visual Supports (VS),ebpP2,Eligible,Mission Valley SELPA, , ,Female,No,White,45 - 54,28,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,BA,District,at one individual school site,Middle School, ,Extensive knowledge,Extensive hands-on experience working with students with autism,Mission Valley SELPA,30
CAP2452,Special Education Teacher (serving on a single school site),Yes,Antecedent Based Interventions,Antecedent Based Intervention (ABI),Reinforcement (R+),Visual Supports (VS),3,Reinforcement,Reinforcement,R,100,100,0,2, ,2, , ,0,3,1,1,1,1.732050808,0.301029996,1,3,1,R_43f5JfIujKADW1P,R_3GkzceecO0ohL2I,Special Education Teacher (serving on a single school site),Yes,Antecedent Based Interventions,Antecedent Based Intervention (ABI),Reinforcement (R+),Visual Supports (VS),ebpP2,Eligible,Mission Valley SELPA, , ,Female,No,White,45 - 54,28,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,BA,District,at one individual school site,Middle School, ,Extensive knowledge,Extensive hands-on experience working with students with autism,Mission Valley SELPA,30
CAP2482,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Technology-aided Instruction and Intervention (TAII),Picture Exchange Communication System (PECS),3,Reinforcement,Reinforcement,R,100,94.73684211,0,1,1, , , ,1,1,0,1,6.263157895,2.874570906,0.861125485,1,2,1,R_2zZpySg1gu1c6FA,R_1KjW7mJYGzuPTAh,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Technology-aided Instruction and Intervention (TAII),Picture Exchange Communication System (PECS),ebpP2,Eligible,ABC Unified SELPA,ABC Unified,20550,Female,No,2 or more of the above,25 - 34,1,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,High School,ABC Unified SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,ABC Unified SELPA,2
CAP2482,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Technology-aided Instruction and Intervention (TAII),Picture Exchange Communication System (PECS),3,PECS,PECS,PECS,33.33333333,76.92307692,0,3, , ,3, ,0,1,0,1,24.07692308,5.106556871,1.399274248,0,1,0,R_2zZpySg1gu1c6FA,R_1KjW7mJYGzuPTAh,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Technology-aided Instruction and Intervention (TAII),Picture Exchange Communication System (PECS),ebpP2,Eligible,ABC Unified SELPA,ABC Unified,20550,Female,No,2 or more of the above,25 - 34,1,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,High School,ABC Unified SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,ABC Unified SELPA,2
CAP2482,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Technology-aided Instruction and Intervention (TAII),Picture Exchange Communication System (PECS),3,TAII,Technology-aided Instruction and Intervention,TAII,50,100,0,2, ,2, , ,0,1,0,1,1,1.732050808,0.301029996,1,3,1,R_2zZpySg1gu1c6FA,R_1KjW7mJYGzuPTAh,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Technology-aided Instruction and Intervention (TAII),Picture Exchange Communication System (PECS),ebpP2,Eligible,ABC Unified SELPA,ABC Unified,20550,Female,No,2 or more of the above,25 - 34,1,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,High School,ABC Unified SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,ABC Unified SELPA,2
CAP2495,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Prompting (PP),Modeling (MD),3,Reinforcement,Reinforcement,R,50,94.73684211,0,1,1, , , ,1,1,0,1,6.263157895,2.874570906,0.861125485,1,2,1,R_xsmQR7Ce32KA3tf,R_p652pwM6BoNej0R,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Prompting (PP),Modeling (MD),ebpP2,Eligible,ABC Unified SELPA,ABC Unified,20550,Female,No,Asian,25 - 34,1,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",ABC Unified SELPA,Moderate knowledge,Moderate experience,ABC Unified SELPA,2
CAP2495,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Prompting (PP),Modeling (MD),3,Prompting,Prompting,PP,33.33333333,72,0,2, ,2, , ,0,1,0,1,29,5.567764363,1.477121255,0,1,0,R_xsmQR7Ce32KA3tf,R_p652pwM6BoNej0R,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Prompting (PP),Modeling (MD),ebpP2,Eligible,ABC Unified SELPA,ABC Unified,20550,Female,No,Asian,25 - 34,1,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",ABC Unified SELPA,Moderate knowledge,Moderate experience,ABC Unified SELPA,2
CAP2495,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Prompting (PP),Modeling (MD),3,Modeling,Modeling,MD,75,78.94736842,0,3, , ,3, ,0,1,0,1,22.05263158,4.904348232,1.36272051,0,1,0,R_xsmQR7Ce32KA3tf,R_p652pwM6BoNej0R,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Prompting (PP),Modeling (MD),ebpP2,Eligible,ABC Unified SELPA,ABC Unified,20550,Female,No,Asian,25 - 34,1,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",ABC Unified SELPA,Moderate knowledge,Moderate experience,ABC Unified SELPA,2
CAP2500,Special Education Teacher (serving on a single school site),No, ,Visual Supports (VS),Differential Reinforcement (DR),Prompting (PP),3,Visual Supports,Visual Supports,VS,20,80,0,1,1, , , ,1,1,0,1,21,4.795831523,1.342422681,0,1,0,R_WB5bH1jKj3aDplv,R_21FKb2s3NXI8a5i,Special Education Teacher (serving on a single school site),No, ,Visual Supports (VS),Differential Reinforcement (DR),Prompting (PP),ebpP2,Eligible,ABC Unified SELPA,ABC Unified,20550,Female,Yes,White,35 - 44,1,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",BA,District,at one individual school site,4 - 6th (Elementary School),ABC Unified SELPA,Some knowledge,Moderate experience,ABC Unified SELPA,2
CAP2500,Special Education Teacher (serving on a single school site),No, ,Visual Supports (VS),Differential Reinforcement (DR),Prompting (PP),3,Prompting,Prompting,PP,66.66666667,64,0,3, , ,3, ,0,1,0,1,37,6.244997998,1.579783597,0,1,0,R_WB5bH1jKj3aDplv,R_21FKb2s3NXI8a5i,Special Education Teacher (serving on a single school site),No, ,Visual Supports (VS),Differential Reinforcement (DR),Prompting (PP),ebpP2,Eligible,ABC Unified SELPA,ABC Unified,20550,Female,Yes,White,35 - 44,1,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",BA,District,at one individual school site,4 - 6th (Elementary School),ABC Unified SELPA,Some knowledge,Moderate experience,ABC Unified SELPA,2
CAP2500,Special Education Teacher (serving on a single school site),No, ,Visual Supports (VS),Differential Reinforcement (DR),Prompting (PP),3,DR,Differential Reinforcement,DR,25,80,0,2, ,2, , ,0,1,0,1,21,4.795831523,1.342422681,0,1,0,R_WB5bH1jKj3aDplv,R_21FKb2s3NXI8a5i,Special Education Teacher (serving on a single school site),No, ,Visual Supports (VS),Differential Reinforcement (DR),Prompting (PP),ebpP2,Eligible,ABC Unified SELPA,ABC Unified,20550,Female,Yes,White,35 - 44,1,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",BA,District,at one individual school site,4 - 6th (Elementary School),ABC Unified SELPA,Some knowledge,Moderate experience,ABC Unified SELPA,2
CAP2527,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Picture Exchange Communication System (PECS),1,Modeling,Modeling,MD,75, ,0,1,1, , , ,1,1,0,1, , , , , , ,R_2S2Y34Tpq1kj6Pb,R_1CqifmaAHlcXeQB,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Picture Exchange Communication System (PECS),ebpP2,Eligible,Nevada County SELPA,Nevada City Elementary,760,Female,No,White,35 - 44,32,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,BA,District,at one individual school site,Middle School,Nevada County SELPA,Some knowledge,Extensive hands-on experience working with students with autism,Nevada County SELPA,34
CAP2545,Special Education Teacher (serving on a single school site),No, ,Discrete Trial Training (DTT),Reinforcement (R+),Prompting (PP),3,Reinforcement,Reinforcement,R,100,78.94736842,0,2, ,2, , ,0,1,0,1,22.05263158,4.904348232,1.36272051,0,1,0,R_2Qi9CdJvJkuo4SL,R_3FRkZluZv40vXHO,Special Education Teacher (serving on a single school site),No, ,Discrete Trial Training (DTT),Reinforcement (R+),Prompting (PP),ebpP2,Eligible,ABC Unified SELPA,ABC Unified,20550,Female,No,"Black, African American",35 - 44,1,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Early Childhood Special Education Credential,Masters,District,at one individual school site,Early intervention (0 - 3),ABC Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,ABC Unified SELPA,2
CAP2545,Special Education Teacher (serving on a single school site),No, ,Discrete Trial Training (DTT),Reinforcement (R+),Prompting (PP),3,Prompting,Prompting,PP,66.66666667,76.92307692,0,3, , ,3, ,0,1,0,1,24.07692308,5.106556871,1.399274248,0,1,0,R_2Qi9CdJvJkuo4SL,R_3FRkZluZv40vXHO,Special Education Teacher (serving on a single school site),No, ,Discrete Trial Training (DTT),Reinforcement (R+),Prompting (PP),ebpP2,Eligible,ABC Unified SELPA,ABC Unified,20550,Female,No,"Black, African American",35 - 44,1,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Early Childhood Special Education Credential,Masters,District,at one individual school site,Early intervention (0 - 3),ABC Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,ABC Unified SELPA,2
CAP2545,Special Education Teacher (serving on a single school site),No, ,Discrete Trial Training (DTT),Reinforcement (R+),Prompting (PP),3,DTT,Discrete Trial Training,DTT,75,88.46153846,0,1,1, , , ,1,1,0,1,12.53846154,3.812933456,1.131569316,1,2,1,R_2Qi9CdJvJkuo4SL,R_3FRkZluZv40vXHO,Special Education Teacher (serving on a single school site),No, ,Discrete Trial Training (DTT),Reinforcement (R+),Prompting (PP),ebpP2,Eligible,ABC Unified SELPA,ABC Unified,20550,Female,No,"Black, African American",35 - 44,1,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Early Childhood Special Education Credential,Masters,District,at one individual school site,Early intervention (0 - 3),ABC Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,ABC Unified SELPA,2
CAP2551,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Self-management (SM),3,Modeling,Modeling,MD,50,58.82352941,0,1,1, , , ,1,1,0,1,42.17647059,6.646538241,1.635247139,0,1,0,R_1gLLIKmjx2WmTJu,R_1mtpeAst7gTEdnO,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Self-management (SM),ebpP2,Eligible,West San Gabriel Valley SELPA,Arcadia Unified,9460,Male,No,2 or more of the above,35 - 44,75,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,High School,East San Gabriel Valley SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,East San Gabriel Valley SELPA,11
CAP2551,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Self-management (SM),3,SM,Self-management,SM,50,93.75,0,3, , ,3, ,0,1,0,1,7.25,3.041381265,0.916453949,1,2,1,R_1gLLIKmjx2WmTJu,R_1mtpeAst7gTEdnO,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Self-management (SM),ebpP2,Eligible,West San Gabriel Valley SELPA,Arcadia Unified,9460,Male,No,2 or more of the above,35 - 44,75,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,High School,East San Gabriel Valley SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,East San Gabriel Valley SELPA,11
CAP2551,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Self-management (SM),3,Social Skills Training,Social Skills Training,SST,75,94.44444444,0,2, ,2, , ,0,1,0,1,6.555555556,2.924988129,0.878266403,1,2,1,R_1gLLIKmjx2WmTJu,R_1mtpeAst7gTEdnO,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Self-management (SM),ebpP2,Eligible,West San Gabriel Valley SELPA,Arcadia Unified,9460,Male,No,2 or more of the above,35 - 44,75,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,High School,East San Gabriel Valley SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,East San Gabriel Valley SELPA,11
CAP2559,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Visual Supports (VS),3,Visual Supports,Visual Supports,VS,40,95.83333333,0,3, , ,3, ,0,1,0,1,5.166666667,2.677063067,0.790050474,1,3,1,R_1CK4A27QAVRhIiU,R_Pwb3t8oGbjasKv7,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Visual Supports (VS),ebpP2,Eligible,San Francisco Unified SELPA,San Francisco Unified,52592,Male,Yes,White,55 - 64,48,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",San Francisco Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Francisco Unified SELPA,49
